Nome applicazione;Open Data Index;Dati considerati utili al cittadino ;Dati considerati utili alle aziende;Dati considerati utili alle università;Dati già pubblicati;Esportabilità dei dati considerati utili al cittadino;Esportabilità dei dati considerati utili alle aziende;Esportabilità dei dati considerati utili alle università;Formato di esportazione dei dati utili al cittadino;Formato di esportazione dei dati utili alle aziende;Formato di esportazione dei dati utili alle università;Descrizione dei dati considerati utili al cittadino;Descrizione dei dati considerati utili alle aziende;Descrizione dei dati considerati utili alle università;Qualità dei dati considerati utili al cittadino;Qualità dei dati considerati utili alle aziende;Qualità dei dati considerati utili alle università;Tempestività dei dati considerati utili alle aziende;Tempestività dei dati considerati utili alle università;Tempestività dei dati considerati utili al cittadino;Tot dati considerati utili al cittadino ;Tot dati considerati utili alle aziende ;Tot dati considerati utili alle università ;Tot dati pubblicati e utilità dei dati potenzialmente disp;Tot esportabilità dei dati considerati utili;Tot formato di esportazione dei dati utili;Tot qualità dei dati;Tot tempestività di aggiornamento dei dati
SAP - Gestione Mandato Pagamenti;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
SAP - Gestione Mandato Pagamenti;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
SAP - Gestione Mandato Pagamenti;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
SAP - Gestione Mandato Pagamenti;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
SAP - Gestione Mandato Pagamenti;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
SAP - Gestione Mandato Pagamenti;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
SAP - Gestione Mandato Pagamenti;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
SAP - Gestione Mandato Pagamenti;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
SAP - Gestione Mandato Pagamenti;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
SAP - Gestione Mandato Pagamenti;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
SAP - Gestione Mandato Pagamenti;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
SAP - Gestione Mandato Pagamenti;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
Rassegna Stampa;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
Rassegna Stampa;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
Rassegna Stampa;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
Rassegna Stampa;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
Rassegna Stampa;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
Rassegna Stampa;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
Rassegna Stampa;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
Rassegna Stampa;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
Rassegna Stampa;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
Rassegna Stampa;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
Rassegna Stampa;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
Rassegna Stampa;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
Rassegna Stampa;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
Rassegna Stampa;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
Rassegna Stampa;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
Rassegna Stampa;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
Rassegna Stampa;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
Rassegna Stampa;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
Rassegna Stampa;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
Rassegna Stampa;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
Rassegna Stampa;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
Rassegna Stampa;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
Rassegna Stampa;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
Rassegna Stampa;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
Rassegna Stampa;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
Rassegna Stampa;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
Rassegna Stampa;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
Rassegna Stampa;63;3;3;3;0;3;3;3;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;9;0;15;9
Anagrafe Elettorale;62;3;0;3;0;3;3;3;3;3;3;7;0;7;5;5;5;3;3;3;10;0;10;20;9;9;15;9
Anagrafe Elettorale;62;3;0;3;0;3;3;3;3;3;3;7;0;7;5;5;5;3;3;3;10;0;10;20;9;9;15;9
Anagrafe Elettorale;62;3;0;3;0;3;3;3;3;3;3;7;0;7;5;5;5;3;3;3;10;0;10;20;9;9;15;9
Anagrafe Elettorale;62;3;0;3;0;3;3;3;3;3;3;7;0;7;5;5;5;3;3;3;10;0;10;20;9;9;15;9
Anagrafe Elettorale;62;3;0;3;0;3;3;3;3;3;3;7;0;7;5;5;5;3;3;3;10;0;10;20;9;9;15;9
Anagrafe Elettorale;62;3;0;3;0;3;3;3;3;3;3;7;0;7;5;5;5;3;3;3;10;0;10;20;9;9;15;9
Anagrafe Elettorale;62;3;0;3;0;3;3;3;3;3;3;7;0;7;5;5;5;3;3;3;10;0;10;20;9;9;15;9
Anagrafe Elettorale;62;3;0;3;0;3;3;3;3;3;3;7;0;7;5;5;5;3;3;3;10;0;10;20;9;9;15;9
Anagrafe Elettorale;62;3;0;3;0;3;3;3;3;3;3;7;0;7;5;5;5;3;3;3;10;0;10;20;9;9;15;9
Anagrafe Elettorale;62;3;0;3;0;3;3;3;3;3;3;7;0;7;5;5;5;3;3;3;10;0;10;20;9;9;15;9
Anagrafe Elettorale;62;3;0;3;0;3;3;3;3;3;3;7;0;7;5;5;5;3;3;3;10;0;10;20;9;9;15;9
Anagrafe Elettorale;62;3;0;3;0;3;3;3;3;3;3;7;0;7;5;5;5;3;3;3;10;0;10;20;9;9;15;9
Anagrafe Elettorale;62;3;0;3;0;3;3;3;3;3;3;7;0;7;5;5;5;3;3;3;10;0;10;20;9;9;15;9
Anagrafe Elettorale;62;3;0;3;0;3;3;3;3;3;3;7;0;7;5;5;5;3;3;3;10;0;10;20;9;9;15;9
Anagrafe Elettorale;62;3;0;3;0;3;3;3;3;3;3;7;0;7;5;5;5;3;3;3;10;0;10;20;9;9;15;9
Anagrafe Elettorale;62;3;0;3;0;3;3;3;3;3;3;7;0;7;5;5;5;3;3;3;10;0;10;20;9;9;15;9
Anagrafe Elettorale;62;3;0;3;0;3;3;3;3;3;3;7;0;7;5;5;5;3;3;3;10;0;10;20;9;9;15;9
Anagrafe Elettorale;62;3;0;3;0;3;3;3;3;3;3;7;0;7;5;5;5;3;3;3;10;0;10;20;9;9;15;9
Anagrafe Elettorale;62;3;0;3;0;3;3;3;3;3;3;7;0;7;5;5;5;3;3;3;10;0;10;20;9;9;15;9
Anagrafe Elettorale;62;3;0;3;0;3;3;3;3;3;3;7;0;7;5;5;5;3;3;3;10;0;10;20;9;9;15;9
Anagrafe Elettorale;62;3;0;3;0;3;3;3;3;3;3;7;0;7;5;5;5;3;3;3;10;0;10;20;9;9;15;9
Anagrafe Elettorale;62;3;0;3;0;3;3;3;3;3;3;7;0;7;5;5;5;3;3;3;10;0;10;20;9;9;15;9
Anagrafe Elettorale;62;3;0;3;0;3;3;3;3;3;3;7;0;7;5;5;5;3;3;3;10;0;10;20;9;9;15;9
Anagrafe Elettorale;62;3;0;3;0;3;3;3;3;3;3;7;0;7;5;5;5;3;3;3;10;0;10;20;9;9;15;9
Anagrafe Elettorale;62;3;0;3;0;3;3;3;3;3;3;7;0;7;5;5;5;3;3;3;10;0;10;20;9;9;15;9
Anagrafe Elettorale;62;3;0;3;0;3;3;3;3;3;3;7;0;7;5;5;5;3;3;3;10;0;10;20;9;9;15;9
Anagrafe Elettorale;62;3;0;3;0;3;3;3;3;3;3;7;0;7;5;5;5;3;3;3;10;0;10;20;9;9;15;9
Anagrafe Elettorale;62;3;0;3;0;3;3;3;3;3;3;7;0;7;5;5;5;3;3;3;10;0;10;20;9;9;15;9
Intranet IONOI;61;3;0;3;28;3;0;0;2;0;0;7;0;7;5;0;0;0;0;3;10;0;10;48;3;2;5;3
Intranet IONOI;61;3;0;3;28;3;0;0;2;0;0;7;0;7;5;0;0;0;0;3;10;0;10;48;3;2;5;3
Intranet IONOI;61;3;0;3;28;3;0;0;2;0;0;7;0;7;5;0;0;0;0;3;10;0;10;48;3;2;5;3
Intranet IONOI;61;3;0;3;28;3;0;0;2;0;0;7;0;7;5;0;0;0;0;3;10;0;10;48;3;2;5;3
Intranet IONOI;61;3;0;3;28;3;0;0;2;0;0;7;0;7;5;0;0;0;0;3;10;0;10;48;3;2;5;3
Intranet IONOI;61;3;0;3;28;3;0;0;2;0;0;7;0;7;5;0;0;0;0;3;10;0;10;48;3;2;5;3
Intranet IONOI;61;3;0;3;28;3;0;0;2;0;0;7;0;7;5;0;0;0;0;3;10;0;10;48;3;2;5;3
Intranet IONOI;61;3;0;3;28;3;0;0;2;0;0;7;0;7;5;0;0;0;0;3;10;0;10;48;3;2;5;3
Intranet IONOI;61;3;0;3;28;3;0;0;2;0;0;7;0;7;5;0;0;0;0;3;10;0;10;48;3;2;5;3
Intranet IONOI;61;3;0;3;28;3;0;0;2;0;0;7;0;7;5;0;0;0;0;3;10;0;10;48;3;2;5;3
Intranet IONOI;61;3;0;3;28;3;0;0;2;0;0;7;0;7;5;0;0;0;0;3;10;0;10;48;3;2;5;3
Intranet IONOI;61;3;0;3;28;3;0;0;2;0;0;7;0;7;5;0;0;0;0;3;10;0;10;48;3;2;5;3
Intranet IONOI;61;3;0;3;28;3;0;0;2;0;0;7;0;7;5;0;0;0;0;3;10;0;10;48;3;2;5;3
Intranet IONOI;61;3;0;3;28;3;0;0;2;0;0;7;0;7;5;0;0;0;0;3;10;0;10;48;3;2;5;3
Intranet IONOI;61;3;0;3;28;3;0;0;2;0;0;7;0;7;5;0;0;0;0;3;10;0;10;48;3;2;5;3
Intranet IONOI;61;3;0;3;28;3;0;0;2;0;0;7;0;7;5;0;0;0;0;3;10;0;10;48;3;2;5;3
Intranet IONOI;61;3;0;3;28;3;0;0;2;0;0;7;0;7;5;0;0;0;0;3;10;0;10;48;3;2;5;3
Intranet IONOI;61;3;0;3;28;3;0;0;2;0;0;7;0;7;5;0;0;0;0;3;10;0;10;48;3;2;5;3
Intranet IONOI;61;3;0;3;28;3;0;0;2;0;0;7;0;7;5;0;0;0;0;3;10;0;10;48;3;2;5;3
Intranet IONOI;61;3;0;3;28;3;0;0;2;0;0;7;0;7;5;0;0;0;0;3;10;0;10;48;3;2;5;3
Intranet IONOI;61;3;0;3;28;3;0;0;2;0;0;7;0;7;5;0;0;0;0;3;10;0;10;48;3;2;5;3
Intranet IONOI;61;3;0;3;28;3;0;0;2;0;0;7;0;7;5;0;0;0;0;3;10;0;10;48;3;2;5;3
Intranet IONOI;61;3;0;3;28;3;0;0;2;0;0;7;0;7;5;0;0;0;0;3;10;0;10;48;3;2;5;3
Intranet IONOI;61;3;0;3;28;3;0;0;2;0;0;7;0;7;5;0;0;0;0;3;10;0;10;48;3;2;5;3
Intranet IONOI;61;3;0;3;28;3;0;0;2;0;0;7;0;7;5;0;0;0;0;3;10;0;10;48;3;2;5;3
Intranet IONOI;61;3;0;3;28;3;0;0;2;0;0;7;0;7;5;0;0;0;0;3;10;0;10;48;3;2;5;3
Intranet IONOI;61;3;0;3;28;3;0;0;2;0;0;7;0;7;5;0;0;0;0;3;10;0;10;48;3;2;5;3
Intranet IONOI;61;3;0;3;28;3;0;0;2;0;0;7;0;7;5;0;0;0;0;3;10;0;10;48;3;2;5;3
Data base soggiorni;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Data base soggiorni;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Data base soggiorni;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Data base soggiorni;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Data base soggiorni;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Data base soggiorni;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Data base soggiorni;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Data base soggiorni;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Data base soggiorni;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Data base soggiorni;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Data base soggiorni;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Data base soggiorni;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Data base soggiorni;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Data base soggiorni;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Data base soggiorni;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Data base soggiorni;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Data base soggiorni;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Data base soggiorni;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Data base soggiorni;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Data base soggiorni;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Data base soggiorni;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Data base soggiorni;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Data base soggiorni;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Data base soggiorni;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Data base soggiorni;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Data base soggiorni;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Data base soggiorni;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Data base soggiorni;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Carta giovani;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Carta giovani;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Carta giovani;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Carta giovani;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Carta giovani;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Carta giovani;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Carta giovani;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Carta giovani;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Carta giovani;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Carta giovani;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Carta giovani;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Carta giovani;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Carta giovani;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Carta giovani;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Carta giovani;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Carta giovani;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Carta giovani;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Carta giovani;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Carta giovani;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Carta giovani;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Carta giovani;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Carta giovani;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Carta giovani;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Carta giovani;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Carta giovani;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Carta giovani;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Carta giovani;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Carta giovani;59;0;3;3;0;3;3;3;2;2;2;0;7;7;5;5;5;3;3;3;0;10;10;20;9;6;15;9
Verbali di polizia giudiziaria;58;3;3;3;0;3;3;3;1;0;0;7;7;7;3;3;3;3;3;3;10;10;10;30;9;1;9;9
Verbali di polizia giudiziaria;58;3;3;3;0;3;3;3;1;0;0;7;7;7;3;3;3;3;3;3;10;10;10;30;9;1;9;9
Verbali di polizia giudiziaria;58;3;3;3;0;3;3;3;1;0;0;7;7;7;3;3;3;3;3;3;10;10;10;30;9;1;9;9
Verbali di polizia giudiziaria;58;3;3;3;0;3;3;3;1;0;0;7;7;7;3;3;3;3;3;3;10;10;10;30;9;1;9;9
Verbali di polizia giudiziaria;58;3;3;3;0;3;3;3;1;0;0;7;7;7;3;3;3;3;3;3;10;10;10;30;9;1;9;9
Verbali di polizia giudiziaria;58;3;3;3;0;3;3;3;1;0;0;7;7;7;3;3;3;3;3;3;10;10;10;30;9;1;9;9
Verbali di polizia giudiziaria;58;3;3;3;0;3;3;3;1;0;0;7;7;7;3;3;3;3;3;3;10;10;10;30;9;1;9;9
Verbali di polizia giudiziaria;58;3;3;3;0;3;3;3;1;0;0;7;7;7;3;3;3;3;3;3;10;10;10;30;9;1;9;9
Verbali di polizia giudiziaria;58;3;3;3;0;3;3;3;1;0;0;7;7;7;3;3;3;3;3;3;10;10;10;30;9;1;9;9
Verbali di polizia giudiziaria;58;3;3;3;0;3;3;3;1;0;0;7;7;7;3;3;3;3;3;3;10;10;10;30;9;1;9;9
Verbali di polizia giudiziaria;58;3;3;3;0;3;3;3;1;0;0;7;7;7;3;3;3;3;3;3;10;10;10;30;9;1;9;9
Verbali di polizia giudiziaria;58;3;3;3;0;3;3;3;1;0;0;7;7;7;3;3;3;3;3;3;10;10;10;30;9;1;9;9
Verbali di polizia giudiziaria;58;3;3;3;0;3;3;3;1;0;0;7;7;7;3;3;3;3;3;3;10;10;10;30;9;1;9;9
Verbali di polizia giudiziaria;58;3;3;3;0;3;3;3;1;0;0;7;7;7;3;3;3;3;3;3;10;10;10;30;9;1;9;9
Verbali di polizia giudiziaria;58;3;3;3;0;3;3;3;1;0;0;7;7;7;3;3;3;3;3;3;10;10;10;30;9;1;9;9
Verbali di polizia giudiziaria;58;3;3;3;0;3;3;3;1;0;0;7;7;7;3;3;3;3;3;3;10;10;10;30;9;1;9;9
Verbali di polizia giudiziaria;58;3;3;3;0;3;3;3;1;0;0;7;7;7;3;3;3;3;3;3;10;10;10;30;9;1;9;9
Verbali di polizia giudiziaria;58;3;3;3;0;3;3;3;1;0;0;7;7;7;3;3;3;3;3;3;10;10;10;30;9;1;9;9
Verbali di polizia giudiziaria;58;3;3;3;0;3;3;3;1;0;0;7;7;7;3;3;3;3;3;3;10;10;10;30;9;1;9;9
Verbali di polizia giudiziaria;58;3;3;3;0;3;3;3;1;0;0;7;7;7;3;3;3;3;3;3;10;10;10;30;9;1;9;9
Verbali di polizia giudiziaria;58;3;3;3;0;3;3;3;1;0;0;7;7;7;3;3;3;3;3;3;10;10;10;30;9;1;9;9
Verbali di polizia giudiziaria;58;3;3;3;0;3;3;3;1;0;0;7;7;7;3;3;3;3;3;3;10;10;10;30;9;1;9;9
Verbali di polizia giudiziaria;58;3;3;3;0;3;3;3;1;0;0;7;7;7;3;3;3;3;3;3;10;10;10;30;9;1;9;9
Verbali di polizia giudiziaria;58;3;3;3;0;3;3;3;1;0;0;7;7;7;3;3;3;3;3;3;10;10;10;30;9;1;9;9
Verbali di polizia giudiziaria;58;3;3;3;0;3;3;3;1;0;0;7;7;7;3;3;3;3;3;3;10;10;10;30;9;1;9;9
Verbali di polizia giudiziaria;58;3;3;3;0;3;3;3;1;0;0;7;7;7;3;3;3;3;3;3;10;10;10;30;9;1;9;9
Verbali di polizia giudiziaria;58;3;3;3;0;3;3;3;1;0;0;7;7;7;3;3;3;3;3;3;10;10;10;30;9;1;9;9
Verbali di polizia giudiziaria;58;3;3;3;0;3;3;3;1;0;0;7;7;7;3;3;3;3;3;3;10;10;10;30;9;1;9;9
S.I.PO. (Sistema Informativo POpolazione);54;3;3;3;0;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;0;0;15;9
S.I.PO. (Sistema Informativo POpolazione);54;3;3;3;0;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;0;0;15;9
S.I.PO. (Sistema Informativo POpolazione);54;3;3;3;0;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;0;0;15;9
S.I.PO. (Sistema Informativo POpolazione);54;3;3;3;0;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;0;0;15;9
S.I.PO. (Sistema Informativo POpolazione);54;3;3;3;0;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;0;0;15;9
S.I.PO. (Sistema Informativo POpolazione);54;3;3;3;0;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;0;0;15;9
S.I.PO. (Sistema Informativo POpolazione);54;3;3;3;0;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;0;0;15;9
S.I.PO. (Sistema Informativo POpolazione);54;3;3;3;0;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;0;0;15;9
S.I.PO. (Sistema Informativo POpolazione);54;3;3;3;0;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;0;0;15;9
S.I.PO. (Sistema Informativo POpolazione);54;3;3;3;0;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;0;0;15;9
S.I.PO. (Sistema Informativo POpolazione);54;3;3;3;0;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;0;0;15;9
S.I.PO. (Sistema Informativo POpolazione);54;3;3;3;0;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;0;0;15;9
S.I.PO. (Sistema Informativo POpolazione);54;3;3;3;0;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;0;0;15;9
S.I.PO. (Sistema Informativo POpolazione);54;3;3;3;0;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;0;0;15;9
S.I.PO. (Sistema Informativo POpolazione);54;3;3;3;0;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;0;0;15;9
S.I.PO. (Sistema Informativo POpolazione);54;3;3;3;0;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;0;0;15;9
S.I.PO. (Sistema Informativo POpolazione);54;3;3;3;0;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;0;0;15;9
S.I.PO. (Sistema Informativo POpolazione);54;3;3;3;0;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;30;0;0;15;9
