Sezioni 2001;000-004;005-009;010-014;015-019;020-024;025-029;030-034;035-039;040-044;045-049;050-054;055-059;060-064;065-069;070-074;075-079;080-084;085-089;090-094;095-099;100-104;105-109;110 e oltre;Totale
1952;2;2;;2;2;2;2;1;;2;3;3;3;2;1;;1;1;;;;;;29
1953;1;;;;;1;7;3;1;;2;1;5;;;;;1;;;;;;22
1954;;;;;;;;;;;;;;;;;;;;;;;;
1955;3;6;3;3;3;6;8;7;8;8;7;7;5;6;4;5;4;4;6;5;;;;108
1956;8;5;6;9;13;20;27;28;29;18;15;18;7;8;11;7;7;4;1;;;;;241
1957;;;2;;;2;1;1;;2;1;1;;1;3;;;1;;;;;;15
1958;2;;1;1;3;2;3;4;2;2;4;4;2;;1;;1;;;;;;;32
1959;5;3;5;3;1;4;8;10;6;13;10;7;7;3;5;5;6;5;;;;;;106
1960;;;;;2;3;1;1;2;2;2;1;4;1;;;;;;;;;;19
1961;1;;;;;;1;;;;1;1;1;;;;;;;;;;;5
1962;5;4;7;7;5;9;8;16;10;13;5;5;6;4;1;3;6;1;;;;;;115
1963;;;;;;;;;;;;;;;;;;;;;;;;
1964;4;;2;4;2;7;14;2;2;8;5;6;2;7;3;5;5;1;;;;;;79
1965;1;1;;3;2;6;4;1;3;3;5;2;3;;2;;;1;1;;;;;38
1966;1;2;4;3;1;2;2;4;4;3;2;2;2;1;2;2;1;;;;;;;38
1967;;1;2;1;;4;7;3;2;6;3;4;3;4;1;;1;;;;;;;42
1968;2;6;8;1;5;4;5;15;12;13;6;4;15;7;3;2;;2;2;1;;;;113
1969;4;3;1;3;;4;10;8;8;13;10;7;3;6;4;7;4;7;2;;;;;104
1970;3;1;1;1;4;5;10;3;5;6;11;8;7;3;5;3;2;1;1;1;;;;81
1971;2;;;2;2;3;4;4;3;2;8;9;4;2;5;2;5;2;;1;;1;;61
1972;1;3;3;5;2;4;14;9;9;10;6;;6;1;5;2;2;7;7;3;;;;99
1973;8;5;8;10;13;26;26;34;20;29;34;21;19;20;19;19;27;20;7;7;1;;;373
1974;10;8;10;7;9;16;21;41;20;36;23;14;22;15;14;5;4;8;2;;;;;285
1975;11;14;18;6;18;21;32;46;34;38;25;23;33;20;26;15;17;15;4;;;;;416
1976;1;;;;;;3;1;;1;;1;1;1;;2;1;2;;;;;;14
1977;4;6;3;2;1;3;7;9;6;8;8;4;2;2;4;6;3;4;1;;;;;83
1978;6;7;2;6;10;29;41;23;25;24;20;28;13;12;9;10;7;9;1;1;;;;283
1979;10;5;10;11;14;17;32;35;33;31;25;20;22;18;13;15;8;12;2;2;;;;335
1980;14;5;6;14;15;33;31;40;27;30;25;32;28;16;19;12;12;5;4;2;;;;370
1981;;;;;;;;;;;;;;;;;;;;;;;;
1982;19;15;10;8;21;28;59;44;33;37;29;28;18;14;16;7;4;11;5;3;;;;409
1983;6;5;1;1;;8;10;15;11;11;10;8;8;9;6;5;2;5;;;;;;121
1984;3;7;7;6;10;24;20;13;22;24;15;14;18;18;14;13;15;8;7;3;;;;261
1985;14;7;9;2;14;20;28;27;28;19;25;18;25;9;12;7;10;8;3;4;;;;289
1986;13;9;4;5;15;27;37;34;23;22;20;15;19;10;15;8;4;7;1;1;;;;289
1987;;;;;;;;1;;;;;;;;1;;1;;;;;;3
1988;10;11;8;8;15;9;21;23;26;27;12;18;16;10;8;6;11;4;1;;;;;244
1989;2;2;;1;;;2;2;1;1;2;2;;;;;1;1;;;;;;17
1990;5;;;4;5;7;6;6;8;7;5;10;8;3;7;4;2;2;;;;;;89
1991;4;4;5;6;5;12;8;11;12;9;6;6;12;4;5;5;3;5;2;1;;;;125
1992;14;16;13;14;27;21;46;37;33;32;34;31;27;30;21;23;15;16;6;2;;;;458
1993;1;4;2;4;7;3;5;6;8;13;7;9;9;7;2;3;5;2;2;;;;;99
1994;2;3;1;3;8;15;22;10;17;12;14;6;6;2;10;6;12;8;2;;;;;159
1995;1;2;2;1;3;15;9;19;10;7;5;7;16;6;4;1;4;4;1;1;;;;118
1996;;;;;;;1;4;;3;1;7;5;3;3;3;1;3;;1;;;;35
1997;1;2;1;2;2;1;5;4;8;2;6;3;1;1;;2;1;;;;;;;42
1998;;;;;2;1;2;1;2;;1;;5;2;1;2;1;1;;;;;;21
1999;;1;1;;1;1;;1;1;;1;1;2;;1;1;;;;;;;;12
2000;7;9;8;7;4;10;9;19;17;24;13;14;13;8;6;11;7;4;1;;;;;191
2001;;;;;1;;5;;6;3;1;1;;;;;;;;;;;;17
2002;2;10;8;10;7;4;7;10;12;16;12;7;20;26;31;24;16;6;5;1;1;;;235
2003;1;2;1;1;2;1;;;2;3;2;;;;;1;;;;;;;;16
2004;68;43;31;11;16;30;71;139;112;71;29;27;40;17;37;20;8;11;2;;;;;783
2005;;;;;;;;;;1;;1;2;;;2;3;14;8;6;;;;37
2006;18;22;19;17;23;19;21;42;36;30;29;34;43;44;31;38;23;20;8;1;1;;;519
2007;16;25;18;12;11;8;16;27;30;33;25;25;35;48;49;28;16;8;8;1;;;;439
2008;10;17;11;4;13;7;16;24;34;16;21;11;31;41;77;34;32;19;3;5;1;;;427
2009;13;22;31;17;13;16;13;33;34;50;30;25;29;38;69;66;39;27;8;3;;;;576
2010;8;9;17;18;15;12;9;12;30;25;24;19;34;30;59;46;31;10;4;;;;;412
2011;11;11;12;17;8;6;14;8;18;17;21;13;23;26;48;36;19;10;2;;;;;320
2012;13;19;19;10;16;13;32;31;33;37;23;30;50;33;22;29;19;10;3;;;;;442
2013;25;14;11;16;13;16;17;43;36;21;28;38;35;31;42;17;29;17;6;2;;;;457
2014;7;17;16;7;15;9;16;15;41;37;14;28;50;59;60;32;31;15;4;;;;;473
2015;12;14;22;9;9;19;24;22;14;29;24;28;41;46;40;30;19;12;4;3;;;;421
2016;6;10;5;12;6;5;15;17;21;12;15;14;23;29;48;27;25;4;;;;;;294
2017;;;;;;;;;;;;;;;;;;;;;;;;
2018;33;30;30;36;44;52;47;78;67;73;84;85;110;88;86;70;66;47;17;4;;;;1.147
2019;;;;;1;12;6;1;2;1;1;;;;;;;;;;;;;24
2020;28;23;16;15;27;29;52;48;39;39;46;33;29;32;31;17;22;13;5;2;;;;546
2021;9;9;10;14;13;18;27;18;19;13;11;8;5;6;11;3;4;3;2;;;;;203
2022;9;7;6;12;13;12;16;18;23;26;21;14;14;5;15;13;10;10;4;2;;;;250
2023;1;1;1;2;2;7;8;2;5;6;5;3;4;1;6;6;4;3;1;;;;;68
2024;;1;;1;2;2;2;3;;3;6;;1;1;1;2;2;;;;;;;27
2025;29;14;14;9;22;47;51;51;51;46;28;17;42;30;29;30;27;15;3;4;;;;559
2026;2;2;2;1;6;7;2;2;1;6;5;5;3;4;6;6;3;3;;;;;;66
2027;13;9;5;3;9;23;27;18;15;20;22;17;15;12;20;18;18;9;2;2;1;;;278
2028;19;25;17;17;12;22;47;29;43;35;24;31;25;23;36;24;31;18;5;2;;;;485
2029;;;;;;;;;;;;;;;;;;;;;;;;
2030;17;9;8;12;22;15;32;32;31;25;26;22;20;21;12;19;23;16;6;1;1;;;370
2031;14;14;14;12;11;32;30;31;33;30;31;26;28;21;34;21;17;15;4;2;;;;420
2032;;;2;1;1;2;3;3;4;4;3;5;12;6;7;3;5;6;1;;;;;68
2033;22;12;29;20;14;20;47;41;37;51;27;33;44;34;30;20;15;15;7;;;;;518
2034;13;10;5;6;12;15;17;15;14;9;12;43;48;32;17;17;10;11;3;1;;;;310
2035;11;6;8;7;9;8;18;24;16;13;19;20;21;40;42;32;10;5;2;1;1;;;313
2036;1;5;3;;6;8;4;7;11;13;3;2;3;2;4;6;3;2;;;;;;83
2037;7;6;7;11;9;11;29;19;18;31;10;31;41;43;50;26;10;5;6;1;;;;371
2038;16;12;7;3;15;15;17;27;29;16;17;27;63;45;36;24;16;4;3;1;;;;393
2039;5;8;5;12;21;15;15;16;9;17;22;21;35;32;26;16;8;5;1;;;;;289
2040;10;18;14;15;20;15;28;29;36;46;28;46;68;48;53;42;30;17;8;2;1;;;574
2041;8;11;15;4;4;12;13;18;21;19;8;14;6;9;10;8;12;17;10;5;1;;;225
2042;;;;;;;;;;;;;;;;;;;;;;;;
2043;15;9;5;3;;7;8;23;14;2;5;6;11;8;10;14;17;12;1;3;;;;173
2044;6;5;7;5;4;4;10;9;10;9;4;2;12;3;8;9;7;12;7;1;;;;134
2045;1;4;2;2;1;3;3;2;4;;7;8;7;5;3;6;6;3;2;;;;;69
2046;;;;;;;;;;;;;;;;;;;;;;;;
2047;23;22;7;18;17;11;22;37;35;23;32;16;33;15;21;19;38;21;5;1;;;;416
2048;5;5;4;5;9;11;8;13;24;15;7;8;8;7;4;6;13;5;1;1;;;;159
2049;2;1;;1;2;2;9;3;6;2;5;7;6;3;6;8;5;6;;;;;;74
2050;8;12;9;11;12;16;13;14;20;16;11;23;14;16;14;11;7;14;8;;;;;249
2051;5;5;9;6;10;16;4;3;6;5;3;5;3;3;2;1;;;;;;;;86
2052;;;;;;;;;;;;;;;;;;;;;;;;
2053;;;;;1;;1;2;;1;;;;1;3;;;;;;;;;9
2054;20;10;14;13;10;16;33;32;26;25;15;17;20;11;13;11;5;6;1;;;;;298
2055;2;1;3;5;4;8;13;9;5;9;7;6;3;3;11;3;1;2;1;;;;;96
2056;4;1;6;3;6;9;13;11;7;14;10;7;10;7;10;10;5;3;1;1;;;;138
2057;7;3;5;3;10;5;12;6;10;9;12;8;8;5;9;6;7;4;1;1;;;;131
2058;13;5;;4;4;14;22;19;11;12;8;7;11;5;6;9;10;4;;;;;;164
2059;13;7;7;6;15;17;37;25;23;21;12;8;15;9;16;13;8;4;2;2;;;;260
2060;3;1;2;;2;2;2;6;11;4;2;3;3;1;4;1;7;3;2;2;;;;61
2061;2;1;2;1;;1;3;5;4;2;4;2;3;2;2;;5;6;1;1;2;;;49
2062;7;3;5;5;1;4;8;10;11;9;4;4;2;5;8;6;4;6;1;;;;;103
2063;23;9;3;3;9;28;34;36;30;19;21;17;18;19;19;18;19;11;2;2;;;;340
2064;10;9;2;6;10;15;18;23;24;19;12;12;15;14;14;19;16;14;4;1;;;;257
2065;4;4;4;3;4;8;5;8;11;10;10;8;2;2;5;10;15;7;4;;;;;124
2066;8;5;6;4;6;16;20;15;10;9;7;14;5;9;16;13;5;8;2;;;;;178
2067;9;5;6;8;15;16;14;24;18;15;18;15;11;7;7;12;11;8;2;;;;;221
2068;18;13;13;13;9;17;39;42;27;28;18;11;20;19;25;11;15;6;2;1;;;;347
2069;14;2;6;8;18;23;19;19;20;21;12;16;21;16;10;18;16;3;3;1;;;;266
2070;19;20;19;28;19;32;52;39;47;32;39;32;32;22;34;26;20;24;4;;;;;540
2071;10;5;9;12;4;14;11;16;16;22;19;8;23;33;42;25;19;5;4;;;;;297
2072;;;;;;;;;;;;;;;;;;;;;;;;
2073;8;8;2;4;4;7;16;18;22;7;9;7;12;3;12;11;16;6;2;1;;;;175
2074;6;;3;2;2;10;7;10;2;5;6;9;6;4;7;6;14;7;3;1;;;;110
2075;3;2;2;;2;3;7;8;4;7;5;3;7;1;8;10;8;5;2;2;;;;89
2076;;;;;;;;;;;;;;;;;;;;;;;;
2077;7;3;7;;1;2;3;12;12;7;;5;3;2;5;2;3;3;;;;;;77
2078;20;19;9;8;15;28;42;46;47;46;34;26;25;15;32;23;35;24;4;2;;;;500
2079;8;7;8;5;6;11;17;18;22;26;15;13;7;15;29;22;29;14;2;1;;;;275
2080;26;19;14;21;17;29;34;35;39;43;33;22;19;19;36;19;22;12;2;1;1;;;463
2081;18;18;3;5;10;14;19;20;22;20;7;18;15;11;19;12;8;8;3;1;;;;251
2082;4;10;11;4;5;6;5;10;11;12;13;13;5;4;6;8;17;6;4;;;;;154
2083;2;2;5;3;2;1;6;4;7;4;7;6;4;2;4;4;1;2;1;;;;;67
2084;9;5;10;9;6;11;9;19;20;18;14;17;14;12;10;15;12;7;5;2;1;;;225
2085;7;1;15;10;12;15;12;25;17;26;17;12;23;14;15;18;18;15;2;1;;;;275
2086;26;15;17;13;19;20;23;47;35;37;30;30;26;33;32;42;27;29;5;;;;;506
2087;21;21;12;18;27;33;50;43;41;37;38;25;31;28;44;42;34;20;10;1;;;;576
2088;2;;2;;1;1;1;1;1;2;1;;2;1;2;1;1;;1;;;;;20
2089;;;1;1;1;3;;;2;3;;1;;;1;1;2;;;;;;;16
2090;3;1;3;2;4;9;10;15;6;11;3;8;12;10;17;7;9;3;5;;1;;;139
2091;9;;4;3;6;11;16;12;9;9;10;6;9;3;13;18;11;2;;2;;;;153
2092;17;10;11;13;24;22;20;26;25;30;23;17;20;13;15;16;15;7;2;1;;;;327
2093;3;6;4;7;7;7;8;16;9;15;20;8;14;11;9;12;14;9;3;3;;;;185
2094;2;1;2;1;3;5;5;3;2;2;1;5;5;6;3;1;1;4;1;1;1;;;55
2095;9;4;6;6;4;16;15;20;14;16;13;9;12;18;19;12;8;8;2;1;;;;212
2096;14;8;10;9;9;21;32;27;20;15;16;11;11;10;8;12;9;4;3;;;;;249
2097;5;3;4;2;4;8;4;5;6;11;7;1;2;1;8;6;5;4;;;;;;86
2098;12;5;5;2;9;12;16;25;18;22;17;11;12;10;8;13;14;6;2;;1;;;220
2099;14;12;12;8;14;19;29;23;15;31;18;23;21;21;10;19;21;22;5;3;;;;340
2100;;2;;6;3;2;1;;1;3;10;2;2;9;1;8;5;1;;;;;;56
2101;8;11;6;8;11;10;16;21;32;18;9;14;15;16;12;19;15;10;3;4;1;;;259
2102;;6;6;5;8;4;5;4;11;15;9;14;16;9;12;16;7;6;1;;;;;154
2103;6;7;2;4;6;7;19;14;14;8;8;3;4;10;5;16;9;6;3;;;;;151
2104;11;11;7;11;9;11;14;25;19;21;21;21;17;4;12;12;14;6;3;1;;;;250
2105;2;3;5;3;;7;14;12;10;11;11;5;9;11;11;8;4;2;;;;;;128
2106;6;5;4;2;6;5;8;9;16;9;6;9;5;10;7;11;9;8;1;1;;;;137
2107;3;;1;1;1;1;4;2;6;6;4;5;5;5;3;7;7;3;;;;;;64
2108;;3;;1;;;4;3;1;4;;3;2;4;3;3;4;5;2;;;;;42
2109;1;;1;;1;3;2;;5;4;3;1;2;4;2;1;5;3;;;;;;38
2110;4;;1;2;;13;17;14;9;6;6;2;3;5;6;4;1;4;2;1;;;;100
2111;6;4;2;2;3;2;9;11;5;5;5;4;5;3;1;5;3;3;;;;;;78
2112;3;;2;1;1;;4;;1;3;3;1;2;4;2;3;1;;2;;;;;33
2113;5;6;5;2;7;3;9;4;11;14;10;7;5;2;3;2;6;6;;;;;;107
2114;3;5;7;11;11;9;13;18;20;20;24;19;14;12;14;17;23;15;3;1;;;;259
2115;1;1;1;1;1;4;4;1;3;1;1;3;1;2;2;2;4;1;;;;;;34
2116;13;6;7;4;10;10;16;16;11;13;13;14;10;13;9;4;8;5;1;;;;;183
2117;2;4;2;5;5;3;4;4;10;6;5;5;8;11;8;11;9;3;;;;;;105
2118;18;8;9;13;7;12;16;29;27;24;17;14;12;9;24;22;21;7;3;1;;;;293
2119;11;12;13;13;4;13;30;18;27;19;17;27;13;26;21;18;17;12;4;2;;;;317
2120;27;16;16;13;12;28;49;44;36;26;21;29;32;37;21;21;35;20;2;1;;;;486
2121;18;20;7;7;13;22;28;36;30;27;32;29;27;21;31;36;26;14;6;4;;;;434
2122;11;4;14;10;16;19;15;22;24;21;16;29;37;36;43;43;36;15;4;4;;;;419
2123;3;1;5;3;6;13;4;5;7;10;8;11;19;12;12;5;7;7;1;;;;;139
2124;9;11;7;9;15;14;22;20;27;32;19;14;19;13;19;12;13;15;1;2;;;;293
2125;;;;;;;;;;;;;;;;;;;;;;;;
2126;21;28;22;26;25;24;33;46;41;49;39;27;53;42;61;44;32;19;6;1;;;;639
2127;7;13;5;3;6;11;12;13;11;11;10;8;18;23;13;25;18;2;2;;;;;211
2128;17;32;9;21;28;31;31;56;47;47;40;54;69;38;27;20;18;12;4;;;;;601
2129;19;11;11;11;10;15;25;28;16;22;18;25;51;22;22;12;11;5;3;;;;;337
2130;10;9;7;5;5;3;7;20;21;14;8;9;5;3;7;6;4;1;1;;;;;145
2131;19;24;18;11;10;5;20;31;43;33;21;10;21;12;20;15;5;3;1;;;;;322
2132;9;12;13;13;7;6;14;20;17;27;12;18;41;54;52;24;13;5;3;;;;;360
2133;1;;;;1;1;;1;1;2;1;;1;2;;;;1;;;;;;12
2134;23;19;32;18;20;14;21;44;34;39;40;15;49;55;49;26;19;8;3;;;;;528
2135;1;;;;;1;;1;1;;;;2;2;1;1;;;;;;;;10
2136;15;13;18;6;2;12;13;25;17;17;13;15;18;25;44;18;9;4;2;1;;;;287
2137;;;;;;;;;;;;;;;;;;;;;;;;
2138;5;2;6;3;8;9;10;12;12;12;16;26;23;21;26;12;11;8;2;;;;;224
2139;;;;;1;1;;;1;;2;;;;1;1;;;;;;;;7
2140;;;;1;3;1;1;1;1;2;3;2;4;1;3;4;1;;1;;;;;29
2141;;;;;;;;;;;;;;;;;;;;;;;;
2142;16;34;26;32;35;24;16;49;47;43;47;28;39;44;60;40;27;9;3;;;;;619
2143;21;22;15;33;36;28;31;27;45;42;43;43;38;35;64;66;44;24;5;1;;;;663
2144;6;14;9;9;16;9;3;21;35;28;30;14;16;9;32;41;26;11;2;;;;;331
2145;19;27;30;21;31;26;46;47;47;39;49;45;40;35;30;47;39;33;9;1;1;;;662
2146;;;;;;;;;;;;;;;;;;;;;;;;
2147;11;21;16;8;14;17;22;31;40;23;23;18;23;33;41;34;21;11;3;;;;;410
2148;13;16;12;10;15;20;21;20;24;29;27;28;29;21;21;27;31;20;1;2;;;;387
2149;22;22;29;22;26;15;22;38;48;45;46;31;33;45;69;63;41;27;8;2;;;;654
2150;2;3;3;1;7;2;7;4;3;10;9;7;12;9;5;8;13;5;;;1;;;111
2151;4;10;4;4;7;5;7;13;12;13;10;13;10;6;16;15;12;11;3;;;;;175
2152;2;1;2;7;5;4;4;8;5;9;4;5;5;6;5;6;9;5;1;;;;;93
2153;4;2;6;3;3;2;4;4;11;10;6;6;5;;5;1;5;;2;1;;;;80
2154;3;11;6;4;5;4;11;13;10;13;16;19;9;12;13;25;15;5;2;;;;;196
2155;7;8;10;5;7;10;9;18;10;12;14;16;11;20;29;38;60;60;41;18;4;;;407
2156;;;;;;;;;;;;;;;;;;;;;;;;
2157;1;;2;2;1;4;2;1;1;6;8;4;3;3;8;8;15;22;10;6;2;;;109
2158;1;;;1;2;;;1;2;4;;3;1;2;3;1;;;;;;;;21
2159;1;;6;4;3;;;1;3;2;5;5;2;3;;2;2;;;;;;;39
2160;2;1;;;;;1;3;1;2;;1;1;;;1;;;;;;;;13
2161;;2;;1;2;1;;2;1;1;4;2;2;;;3;1;1;;1;;;;24
2162;1;1;;3;2;1;1;2;4;1;2;1;1;4;;2;;;;;;;;26
2163;;3;4;;;;2;;4;2;;;;;;;;2;1;;;;;18
2164;6;3;1;7;7;6;2;2;6;9;12;12;8;7;4;1;8;9;1;;;;;111
2165;2;1;2;1;1;3;5;1;7;4;2;9;1;4;4;5;7;4;;;;;;63
2166;3;4;4;2;2;2;1;4;9;1;7;8;9;5;1;3;;1;;;;;;66
2167;;1;;2;1;;1;;2;1;2;3;1;1;3;2;5;2;;;;;;27
2168;7;4;2;4;5;8;5;6;9;5;7;9;7;7;6;4;6;2;;;;;;103
2169;;;;;;;;;;;;;;;;;;;;;;;;
2170;7;8;10;11;6;7;8;9;14;8;16;14;13;20;10;9;9;6;5;;;;;190
2171;8;3;5;9;9;14;10;18;13;13;22;21;15;7;6;8;14;13;2;1;;;;211
2172;13;11;21;19;29;14;17;28;21;47;38;26;33;19;32;31;17;17;6;2;;;;441
2173;;;;;;;;;;;2;;;;;;;;;;;;;2
2174;3;;;2;;1;2;2;4;5;4;;5;7;8;4;6;4;1;1;;;;59
2175;2;3;4;;3;10;1;3;11;6;2;4;3;6;7;5;1;;1;;1;;;73
2176;1;;2;2;3;;2;5;1;2;2;2;2;5;4;3;3;3;2;1;;;;45
2177;6;4;4;5;;1;;6;7;5;3;13;6;2;4;5;1;2;1;;;;;75
2178;3;2;4;4;1;1;1;4;3;5;3;2;1;1;1;;4;1;;;;;;41
2179;4;;;1;1;2;8;5;2;1;3;;4;3;2;1;;;;;;;;37
2180;;;;;;;;;;;;;1;;;;;;;;;;;1
2181;7;;2;3;7;4;5;14;6;8;3;9;8;12;4;6;1;2;1;;;;;102
2182;11;5;7;7;5;2;6;8;13;8;12;8;7;5;3;6;4;4;1;;;;;122
2183;2;2;4;2;10;9;5;10;16;8;8;9;3;5;5;8;6;5;1;;;;;118
2184;2;2;5;3;1;1;1;2;5;8;3;2;1;3;3;4;;;;;;;;46
2185;;;2;;2;2;;;2;2;4;1;2;;;3;;1;1;1;;;;23
2186;4;3;3;4;3;7;3;1;8;6;2;2;5;5;4;3;1;3;1;;;;;68
2187;1;1;;2;2;3;4;4;3;4;3;4;1;;3;;;1;;;;;;36
2188;1;;;1;2;4;3;3;2;1;;5;;2;2;1;1;1;1;;;;;30
2189;3;2;3;2;2;2;2;2;9;7;5;5;5;5;7;3;7;3;;;;;;74
2190;;3;;;1;;;;3;1;;;;;2;1;;;;;;;;11
2191;;;;;;1;2;;;;;;1;;3;;3;2;;;;;;12
2192;6;8;4;7;7;8;8;11;7;10;8;7;9;8;11;8;10;1;2;;;;;140
2193;4;5;7;3;2;1;2;4;6;10;3;3;4;1;1;5;10;1;1;;;;;73
2194;3;5;5;5;6;2;4;4;10;8;10;10;11;8;9;7;7;8;3;;;;;125
2195;6;6;6;5;1;9;13;14;11;8;6;7;6;5;3;4;5;5;2;1;;;;123
2196;;1;;2;5;1;1;1;;6;4;;5;3;1;2;2;;;;;;;34
2197;6;9;12;12;5;8;8;16;9;20;17;14;15;13;6;12;4;6;1;;;;;193
2198;;1;3;2;3;1;;1;;4;6;4;2;2;;2;1;3;1;;;;;36
2199;2;2;5;6;6;10;8;8;11;13;13;9;9;8;15;9;7;7;3;;;;;151
2200;3;2;1;2;1;3;7;8;6;7;3;4;7;4;;3;4;4;2;1;;;;72
2201;3;3;2;;4;3;4;9;6;6;3;3;5;1;5;9;3;5;1;;1;;;76
2202;2;2;3;1;4;;1;3;6;6;3;2;4;1;5;6;4;1;1;;;;;55
2203;6;6;5;5;5;10;10;15;10;21;11;9;17;8;12;21;17;13;;;;;;201
2204;1;3;2;1;4;;;1;2;2;2;6;2;;2;3;3;1;2;;;;;37
2205;21;15;15;18;20;32;44;53;44;44;38;21;16;21;29;16;9;6;2;;1;;;465
2206;4;2;7;3;10;13;16;16;20;19;11;14;16;10;7;8;4;7;4;1;;;;192
2207;20;25;16;7;14;22;30;43;51;35;20;31;19;14;19;10;16;9;2;2;;;;405
2208;4;9;7;7;8;18;11;15;21;9;16;6;8;7;5;2;7;5;;;;;;165
2209;10;12;5;10;13;17;19;21;17;20;19;30;8;12;11;15;13;9;4;;;;;265
2210;18;9;10;8;19;15;19;27;33;26;22;19;14;14;19;17;16;12;1;;;;;318
2211;12;7;3;4;8;13;19;23;11;18;17;17;13;14;11;19;15;14;3;1;;;;242
2212;6;6;10;8;12;6;14;12;14;15;14;11;10;17;15;11;11;5;;1;;;;198
2213;4;4;5;6;8;5;12;9;7;11;7;10;6;7;10;8;5;6;1;1;;;;132
2214;1;2;2;;4;;2;4;9;4;2;4;2;6;4;9;8;2;;;;;;65
2215;;1;;;1;;1;1;1;3;2;2;2;;4;5;;2;;;;;;25
2216;13;19;14;17;21;30;27;36;46;37;30;35;38;48;60;45;39;11;8;4;;;;578
2217;;;;;;;;;;;;;;;;;;;;;;;;
2218;2;2;4;1;2;5;2;6;9;6;3;4;11;19;18;5;11;7;2;;;;;119
2219;10;5;8;;8;14;18;23;19;23;12;22;18;15;15;27;14;10;3;;;;;264
2220;2;2;3;3;8;6;8;9;7;12;8;7;8;3;13;15;13;8;1;;;;;136
2221;11;5;5;8;6;15;11;12;22;13;10;11;21;43;41;21;21;8;2;;;;;286
2222;17;11;12;9;10;17;30;26;37;20;21;21;36;22;26;27;42;34;2;1;;;;421
2223;3;9;12;9;3;8;11;14;17;17;6;10;7;15;16;9;17;7;3;3;;;;196
2224;6;12;9;7;6;10;16;22;18;22;12;13;14;12;16;12;15;5;2;1;;;;230
2225;;;;1;;;;;;1;;;;1;1;;;;;;;;;4
2226;;;;;;;;;;;;;;;;;;;;;;;;
2227;;;;;;;;;;;;;;;;;;;;;;;;
2228;5;8;7;8;5;7;12;17;14;15;13;6;11;9;16;9;18;14;6;2;1;;;203
2229;4;8;5;5;5;8;13;11;20;16;12;10;12;12;15;10;10;7;2;;;;;185
2230;2;1;7;6;4;4;6;4;10;8;9;7;3;11;14;14;10;7;2;2;;;;131
2231;;;;;;;;;;;;;;;;;;;;;;;;
2232;14;3;6;8;8;19;24;27;28;14;17;8;16;12;11;9;5;5;2;;;;;236
2233;2;1;;;1;;7;5;2;;4;5;3;1;3;2;2;3;;;;;;41
2234;6;4;1;5;1;7;9;17;8;10;8;6;4;1;15;6;9;2;1;;;;;120
2235;11;4;6;9;5;16;22;13;11;12;17;12;7;10;6;8;7;2;3;;;;;181
2236;4;5;6;5;3;2;3;6;12;7;8;3;3;7;6;8;9;;1;;;;;98
2237;;1;1;1;3;3;3;7;5;4;3;4;1;1;10;3;3;2;;;;;;55
2238;4;6;4;3;5;7;9;12;7;16;12;10;2;7;7;10;7;5;3;;;;;136
2239;7;4;5;7;6;8;10;9;8;13;5;3;10;6;5;9;5;7;1;1;;;;129
2240;;1;2;1;;;2;;3;;;;1;2;2;1;;;;;;;;15
2241;;;;;;;;;;;;;;;;1;;;;;;;;1
2242;3;2;1;1;2;;3;9;3;3;2;4;6;17;9;6;3;2;;;;;;76
2243;6;4;6;2;4;9;13;18;10;8;10;9;11;23;10;12;13;13;2;;;;;183
2244;1;1;;1;;1;3;1;6;1;2;1;2;5;5;5;3;2;2;;;;;42
2245;2;5;10;5;5;5;10;7;8;10;5;13;12;6;6;5;11;2;2;;;;;129
2246;8;6;5;9;8;15;8;12;19;12;10;18;28;9;16;3;;3;;1;;;;190
2247;2;2;4;1;1;1;5;6;8;4;6;4;4;4;2;6;3;3;1;;;;;67
2248;2;;1;;;;;3;2;;2;;1;1;;;;2;;;;;;14
2249;2;3;2;1;4;8;2;2;3;4;7;7;7;1;7;3;3;3;;;;;;69
2250;3;;4;3;3;1;;2;4;4;3;2;3;3;1;4;2;1;;;;;;43
2251;1;3;;1;3;1;5;1;4;;3;3;6;4;2;;;2;;;;;;39
2252;10;7;9;14;5;10;14;26;24;21;25;17;13;15;34;14;21;11;1;1;;;;292
2253;11;13;14;17;14;19;7;17;37;28;28;29;21;16;38;23;12;8;1;;;;;353
2254;12;23;21;18;10;15;23;26;29;27;26;32;40;32;20;12;13;12;1;2;;;;394
2255;;;;;;;;;;;;;;;;;;;;;;;;
2256;12;13;2;5;7;5;10;18;14;14;12;15;17;11;12;7;5;6;2;;;;;187
2257;25;25;25;28;23;23;35;37;40;48;39;28;37;27;34;30;24;14;5;2;;;;549
2258;5;7;3;4;1;2;4;11;8;10;9;7;3;7;7;8;5;;1;;;;;102
2259;12;7;4;11;12;3;18;8;15;15;16;6;12;21;26;21;18;6;;;;;;231
2260;;;;;;;;;;;;;;;;;;;;;;;;
2261;8;6;8;4;2;11;8;13;11;15;13;5;11;6;4;1;10;3;2;;;;;141
2262;15;12;10;9;12;14;21;41;22;21;16;15;22;14;24;11;14;5;3;1;;;;302
2263;16;11;17;27;27;28;28;28;31;39;47;37;67;48;37;27;16;11;4;2;;;;548
2264;9;13;10;12;9;9;17;21;32;25;24;18;20;32;47;19;16;12;3;3;;;;351
2265;9;2;4;10;9;5;15;11;11;10;8;14;27;18;23;17;8;6;1;;;;;208
