n_ID;Gazzette_ID;Anno;Mese;Mese_n;Giorno_n;url_img
13802;3439;1742;giugno;6;19;http://badigit.comune.bologna.it/Gazzette/img_jpg/742f19_1.jpg
13803;3439;1742;giugno;6;19;http://badigit.comune.bologna.it/Gazzette/img_jpg/742f19_2.jpg
13804;3439;1742;giugno;6;19;http://badigit.comune.bologna.it/Gazzette/img_jpg/742f19_3.jpg
13805;3439;1742;giugno;6;19;http://badigit.comune.bologna.it/Gazzette/img_jpg/742f19_4.jpg
13806;3440;1742;giugno;6;26;http://badigit.comune.bologna.it/Gazzette/img_jpg/742f26_1.jpg
13807;3440;1742;giugno;6;26;http://badigit.comune.bologna.it/Gazzette/img_jpg/742f26_2.jpg
13808;3440;1742;giugno;6;26;http://badigit.comune.bologna.it/Gazzette/img_jpg/742f26_3.jpg
13809;3440;1742;giugno;6;26;http://badigit.comune.bologna.it/Gazzette/img_jpg/742f26_4.jpg
13810;3441;1742;luglio;7;3;http://badigit.comune.bologna.it/Gazzette/img_jpg/742g03_1.jpg
13811;3441;1742;luglio;7;3;http://badigit.comune.bologna.it/Gazzette/img_jpg/742g03_2.jpg
13812;3441;1742;luglio;7;3;http://badigit.comune.bologna.it/Gazzette/img_jpg/742g03_3.jpg
13813;3441;1742;luglio;7;3;http://badigit.comune.bologna.it/Gazzette/img_jpg/742g03_4.jpg
13814;3442;1742;luglio;7;10;http://badigit.comune.bologna.it/Gazzette/img_jpg/742g10_1.jpg
13815;3442;1742;luglio;7;10;http://badigit.comune.bologna.it/Gazzette/img_jpg/742g10_2.jpg
13816;3442;1742;luglio;7;10;http://badigit.comune.bologna.it/Gazzette/img_jpg/742g10_3.jpg
13817;3442;1742;luglio;7;10;http://badigit.comune.bologna.it/Gazzette/img_jpg/742g10_4.jpg
13818;3443;1742;luglio;7;17;http://badigit.comune.bologna.it/Gazzette/img_jpg/742g17_1.jpg
13819;3443;1742;luglio;7;17;http://badigit.comune.bologna.it/Gazzette/img_jpg/742g17_2.jpg
13820;3443;1742;luglio;7;17;http://badigit.comune.bologna.it/Gazzette/img_jpg/742g17_3.jpg
13821;3443;1742;luglio;7;17;http://badigit.comune.bologna.it/Gazzette/img_jpg/742g17_4.jpg
13822;3444;1742;luglio;7;24;http://badigit.comune.bologna.it/Gazzette/img_jpg/742g24_1.jpg
13823;3444;1742;luglio;7;24;http://badigit.comune.bologna.it/Gazzette/img_jpg/742g24_2.jpg
13824;3444;1742;luglio;7;24;http://badigit.comune.bologna.it/Gazzette/img_jpg/742g24_3.jpg
13825;3444;1742;luglio;7;24;http://badigit.comune.bologna.it/Gazzette/img_jpg/742g24_4.jpg
13826;3445;1742;luglio;7;31;http://badigit.comune.bologna.it/Gazzette/img_jpg/742g31_1.jpg
13827;3445;1742;luglio;7;31;http://badigit.comune.bologna.it/Gazzette/img_jpg/742g31_2.jpg
13828;3445;1742;luglio;7;31;http://badigit.comune.bologna.it/Gazzette/img_jpg/742g31_3.jpg
13829;3445;1742;luglio;7;31;http://badigit.comune.bologna.it/Gazzette/img_jpg/742g31_4.jpg
13830;3446;1742;agosto;8;7;http://badigit.comune.bologna.it/Gazzette/img_jpg/742h07_1.jpg
13831;3446;1742;agosto;8;7;http://badigit.comune.bologna.it/Gazzette/img_jpg/742h07_2.jpg
13832;3446;1742;agosto;8;7;http://badigit.comune.bologna.it/Gazzette/img_jpg/742h07_3.jpg
13833;3446;1742;agosto;8;7;http://badigit.comune.bologna.it/Gazzette/img_jpg/742h07_4.jpg
13834;3447;1742;agosto;8;14;http://badigit.comune.bologna.it/Gazzette/img_jpg/742h14_1.jpg
13835;3447;1742;agosto;8;14;http://badigit.comune.bologna.it/Gazzette/img_jpg/742h14_2.jpg
13836;3447;1742;agosto;8;14;http://badigit.comune.bologna.it/Gazzette/img_jpg/742h14_3.jpg
13837;3447;1742;agosto;8;14;http://badigit.comune.bologna.it/Gazzette/img_jpg/742h14_4.jpg
13838;3448;1742;agosto;8;21;http://badigit.comune.bologna.it/Gazzette/img_jpg/742h21_1.jpg
13839;3448;1742;agosto;8;21;http://badigit.comune.bologna.it/Gazzette/img_jpg/742h21_2.jpg
13840;3448;1742;agosto;8;21;http://badigit.comune.bologna.it/Gazzette/img_jpg/742h21_3.jpg
13841;3448;1742;agosto;8;21;http://badigit.comune.bologna.it/Gazzette/img_jpg/742h21_4.jpg
13842;3449;1742;agosto;8;28;http://badigit.comune.bologna.it/Gazzette/img_jpg/742h28_1.jpg
13843;3449;1742;agosto;8;28;http://badigit.comune.bologna.it/Gazzette/img_jpg/742h28_2.jpg
13844;3449;1742;agosto;8;28;http://badigit.comune.bologna.it/Gazzette/img_jpg/742h28_3.jpg
13845;3449;1742;agosto;8;28;http://badigit.comune.bologna.it/Gazzette/img_jpg/742h28_4.jpg
13846;3450;1742;settembre;9;4;http://badigit.comune.bologna.it/Gazzette/img_jpg/742i04_1.jpg
13847;3450;1742;settembre;9;4;http://badigit.comune.bologna.it/Gazzette/img_jpg/742i04_2.jpg
13848;3450;1742;settembre;9;4;http://badigit.comune.bologna.it/Gazzette/img_jpg/742i04_3.jpg
13849;3450;1742;settembre;9;4;http://badigit.comune.bologna.it/Gazzette/img_jpg/742i04_4.jpg
13850;3451;1742;settembre;9;11;http://badigit.comune.bologna.it/Gazzette/img_jpg/742i11_1.jpg
13851;3451;1742;settembre;9;11;http://badigit.comune.bologna.it/Gazzette/img_jpg/742i11_2.jpg
13852;3451;1742;settembre;9;11;http://badigit.comune.bologna.it/Gazzette/img_jpg/742i11_3.jpg
13853;3451;1742;settembre;9;11;http://badigit.comune.bologna.it/Gazzette/img_jpg/742i11_4.jpg
13854;3452;1742;settembre;9;18;http://badigit.comune.bologna.it/Gazzette/img_jpg/742i18_1.jpg
13855;3452;1742;settembre;9;18;http://badigit.comune.bologna.it/Gazzette/img_jpg/742i18_2.jpg
13856;3452;1742;settembre;9;18;http://badigit.comune.bologna.it/Gazzette/img_jpg/742i18_3.jpg
13857;3452;1742;settembre;9;18;http://badigit.comune.bologna.it/Gazzette/img_jpg/742i18_4.jpg
13858;3453;1742;settembre;9;25;http://badigit.comune.bologna.it/Gazzette/img_jpg/742i25_1.jpg
13859;3453;1742;settembre;9;25;http://badigit.comune.bologna.it/Gazzette/img_jpg/742i25_2.jpg
13860;3453;1742;settembre;9;25;http://badigit.comune.bologna.it/Gazzette/img_jpg/742i25_3.jpg
13861;3453;1742;settembre;9;25;http://badigit.comune.bologna.it/Gazzette/img_jpg/742i25_4.jpg
13862;3454;1742;ottobre;10;2;http://badigit.comune.bologna.it/Gazzette/img_jpg/742l02_1.jpg
13863;3454;1742;ottobre;10;2;http://badigit.comune.bologna.it/Gazzette/img_jpg/742l02_2.jpg
13864;3454;1742;ottobre;10;2;http://badigit.comune.bologna.it/Gazzette/img_jpg/742l02_3.jpg
13865;3454;1742;ottobre;10;2;http://badigit.comune.bologna.it/Gazzette/img_jpg/742l02_4.jpg
13866;3455;1742;ottobre;10;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/742l09_1.jpg
13867;3455;1742;ottobre;10;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/742l09_2.jpg
13868;3455;1742;ottobre;10;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/742l09_3.jpg
13869;3455;1742;ottobre;10;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/742l09_4.jpg
13870;3456;1742;ottobre;10;16;http://badigit.comune.bologna.it/Gazzette/img_jpg/742l16_1.jpg
13871;3456;1742;ottobre;10;16;http://badigit.comune.bologna.it/Gazzette/img_jpg/742l16_2.jpg
13872;3456;1742;ottobre;10;16;http://badigit.comune.bologna.it/Gazzette/img_jpg/742l16_3.jpg
13873;3456;1742;ottobre;10;16;http://badigit.comune.bologna.it/Gazzette/img_jpg/742l16_4.jpg
13874;3457;1742;ottobre;10;23;http://badigit.comune.bologna.it/Gazzette/img_jpg/742l23_1.jpg
13875;3457;1742;ottobre;10;23;http://badigit.comune.bologna.it/Gazzette/img_jpg/742l23_2.jpg
13876;3457;1742;ottobre;10;23;http://badigit.comune.bologna.it/Gazzette/img_jpg/742l23_3.jpg
13877;3457;1742;ottobre;10;23;http://badigit.comune.bologna.it/Gazzette/img_jpg/742l23_4.jpg
13878;3458;1742;ottobre;10;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/742l30_1.jpg
13879;3458;1742;ottobre;10;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/742l30_2.jpg
13880;3458;1742;ottobre;10;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/742l30_3.jpg
13881;3458;1742;ottobre;10;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/742l30_4.jpg
13882;3459;1742;novembre;11;6;http://badigit.comune.bologna.it/Gazzette/img_jpg/742m06_1.jpg
13883;3459;1742;novembre;11;6;http://badigit.comune.bologna.it/Gazzette/img_jpg/742m06_2.jpg
13884;3459;1742;novembre;11;6;http://badigit.comune.bologna.it/Gazzette/img_jpg/742m06_3.jpg
13885;3459;1742;novembre;11;6;http://badigit.comune.bologna.it/Gazzette/img_jpg/742m06_4.jpg
13886;3460;1742;novembre;11;13;http://badigit.comune.bologna.it/Gazzette/img_jpg/742m13_1.jpg
13887;3460;1742;novembre;11;13;http://badigit.comune.bologna.it/Gazzette/img_jpg/742m13_2.jpg
13888;3460;1742;novembre;11;13;http://badigit.comune.bologna.it/Gazzette/img_jpg/742m13_3.jpg
13889;3460;1742;novembre;11;13;http://badigit.comune.bologna.it/Gazzette/img_jpg/742m13_4.jpg
13890;3461;1742;novembre;11;20;http://badigit.comune.bologna.it/Gazzette/img_jpg/742m20_1.jpg
13891;3461;1742;novembre;11;20;http://badigit.comune.bologna.it/Gazzette/img_jpg/742m20_2.jpg
13892;3461;1742;novembre;11;20;http://badigit.comune.bologna.it/Gazzette/img_jpg/742m20_3.jpg
13893;3461;1742;novembre;11;20;http://badigit.comune.bologna.it/Gazzette/img_jpg/742m20_4.jpg
13894;3462;1742;novembre;11;28;http://badigit.comune.bologna.it/Gazzette/img_jpg/742m28_1.jpg
13895;3462;1742;novembre;11;28;http://badigit.comune.bologna.it/Gazzette/img_jpg/742m28_2.jpg
13896;3462;1742;novembre;11;28;http://badigit.comune.bologna.it/Gazzette/img_jpg/742m28_3.jpg
13897;3462;1742;novembre;11;28;http://badigit.comune.bologna.it/Gazzette/img_jpg/742m28_4.jpg
13898;3463;1742;dicembre;12;4;http://badigit.comune.bologna.it/Gazzette/img_jpg/742n04_1.jpg
13899;3463;1742;dicembre;12;4;http://badigit.comune.bologna.it/Gazzette/img_jpg/742n04_2.jpg
13900;3463;1742;dicembre;12;4;http://badigit.comune.bologna.it/Gazzette/img_jpg/742n04_3.jpg
13901;3463;1742;dicembre;12;4;http://badigit.comune.bologna.it/Gazzette/img_jpg/742n04_4.jpg
13902;3464;1742;dicembre;12;11;http://badigit.comune.bologna.it/Gazzette/img_jpg/742n11_1.jpg
13903;3464;1742;dicembre;12;11;http://badigit.comune.bologna.it/Gazzette/img_jpg/742n11_2.jpg
13904;3464;1742;dicembre;12;11;http://badigit.comune.bologna.it/Gazzette/img_jpg/742n11_3.jpg
13905;3464;1742;dicembre;12;11;http://badigit.comune.bologna.it/Gazzette/img_jpg/742n11_4.jpg
13906;3465;1742;dicembre;12;18;http://badigit.comune.bologna.it/Gazzette/img_jpg/742n18_1.jpg
13907;3465;1742;dicembre;12;18;http://badigit.comune.bologna.it/Gazzette/img_jpg/742n18_2.jpg
13908;3465;1742;dicembre;12;18;http://badigit.comune.bologna.it/Gazzette/img_jpg/742n18_3.jpg
13909;3465;1742;dicembre;12;18;http://badigit.comune.bologna.it/Gazzette/img_jpg/742n18_4.jpg
13910;3466;1742;dicembre;12;29;http://badigit.comune.bologna.it/Gazzette/img_jpg/742n29_1.jpg
13911;3466;1742;dicembre;12;29;http://badigit.comune.bologna.it/Gazzette/img_jpg/742n29_2.jpg
13912;3466;1742;dicembre;12;29;http://badigit.comune.bologna.it/Gazzette/img_jpg/742n29_3.jpg
13913;3466;1742;dicembre;12;29;http://badigit.comune.bologna.it/Gazzette/img_jpg/742n29_4.jpg
13914;3467;1743;gennaio;1;2;http://badigit.comune.bologna.it/Gazzette/img_jpg/743a02_1.jpg
13915;3467;1743;gennaio;1;2;http://badigit.comune.bologna.it/Gazzette/img_jpg/743a02_2.jpg
13916;3467;1743;gennaio;1;2;http://badigit.comune.bologna.it/Gazzette/img_jpg/743a02_3.jpg
13917;3467;1743;gennaio;1;2;http://badigit.comune.bologna.it/Gazzette/img_jpg/743a02_4.jpg
13918;3468;1743;gennaio;1;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/743a09_1.jpg
13919;3468;1743;gennaio;1;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/743a09_2.jpg
13920;3468;1743;gennaio;1;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/743a09_3.jpg
13921;3468;1743;gennaio;1;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/743a09_4.jpg
13922;3469;1743;gennaio;1;15;http://badigit.comune.bologna.it/Gazzette/img_jpg/743a15_1.jpg
13923;3469;1743;gennaio;1;15;http://badigit.comune.bologna.it/Gazzette/img_jpg/743a15_2.jpg
13924;3469;1743;gennaio;1;15;http://badigit.comune.bologna.it/Gazzette/img_jpg/743a15_3.jpg
13925;3469;1743;gennaio;1;15;http://badigit.comune.bologna.it/Gazzette/img_jpg/743a15_4.jpg
13926;3470;1743;gennaio;1;22;http://badigit.comune.bologna.it/Gazzette/img_jpg/743a22_1.jpg
13927;3470;1743;gennaio;1;22;http://badigit.comune.bologna.it/Gazzette/img_jpg/743a22_2.jpg
13928;3470;1743;gennaio;1;22;http://badigit.comune.bologna.it/Gazzette/img_jpg/743a22_3.jpg
13929;3470;1743;gennaio;1;22;http://badigit.comune.bologna.it/Gazzette/img_jpg/743a22_4.jpg
13930;3471;1743;gennaio;1;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/743a30_1.jpg
13931;3471;1743;gennaio;1;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/743a30_2.jpg
13932;3471;1743;gennaio;1;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/743a30_3.jpg
13933;3471;1743;gennaio;1;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/743a30_4.jpg
13934;3472;1743;febbraio;2;5;http://badigit.comune.bologna.it/Gazzette/img_jpg/743b05_1.jpg
13935;3472;1743;febbraio;2;5;http://badigit.comune.bologna.it/Gazzette/img_jpg/743b05_2.jpg
13936;3472;1743;febbraio;2;5;http://badigit.comune.bologna.it/Gazzette/img_jpg/743b05_3.jpg
13937;3472;1743;febbraio;2;5;http://badigit.comune.bologna.it/Gazzette/img_jpg/743b05_4.jpg
13938;3473;1743;febbraio;2;12;http://badigit.comune.bologna.it/Gazzette/img_jpg/743b12_1.jpg
13939;3473;1743;febbraio;2;12;http://badigit.comune.bologna.it/Gazzette/img_jpg/743b12_2.jpg
13940;3473;1743;febbraio;2;12;http://badigit.comune.bologna.it/Gazzette/img_jpg/743b12_3.jpg
13941;3473;1743;febbraio;2;12;http://badigit.comune.bologna.it/Gazzette/img_jpg/743b12_4.jpg
13942;3474;1743;febbraio;2;19;http://badigit.comune.bologna.it/Gazzette/img_jpg/743b19_1.jpg
13943;3474;1743;febbraio;2;19;http://badigit.comune.bologna.it/Gazzette/img_jpg/743b19_2.jpg
13944;3474;1743;febbraio;2;19;http://badigit.comune.bologna.it/Gazzette/img_jpg/743b19_3.jpg
13945;3474;1743;febbraio;2;19;http://badigit.comune.bologna.it/Gazzette/img_jpg/743b19_4.jpg
13946;3475;1743;febbraio;2;26;http://badigit.comune.bologna.it/Gazzette/img_jpg/743b26_1.jpg
13947;3475;1743;febbraio;2;26;http://badigit.comune.bologna.it/Gazzette/img_jpg/743b26_2.jpg
13948;3475;1743;febbraio;2;26;http://badigit.comune.bologna.it/Gazzette/img_jpg/743b26_3.jpg
13949;3475;1743;febbraio;2;26;http://badigit.comune.bologna.it/Gazzette/img_jpg/743b26_4.jpg
13950;3476;1743;marzo;3;5;http://badigit.comune.bologna.it/Gazzette/img_jpg/743c05_1.jpg
13951;3476;1743;marzo;3;5;http://badigit.comune.bologna.it/Gazzette/img_jpg/743c05_2.jpg
13952;3476;1743;marzo;3;5;http://badigit.comune.bologna.it/Gazzette/img_jpg/743c05_3.jpg
13953;3476;1743;marzo;3;5;http://badigit.comune.bologna.it/Gazzette/img_jpg/743c05_4.jpg
13954;3477;1743;marzo;3;12;http://badigit.comune.bologna.it/Gazzette/img_jpg/743c12_1.jpg
13955;3477;1743;marzo;3;12;http://badigit.comune.bologna.it/Gazzette/img_jpg/743c12_2.jpg
13956;3477;1743;marzo;3;12;http://badigit.comune.bologna.it/Gazzette/img_jpg/743c12_3.jpg
13957;3477;1743;marzo;3;12;http://badigit.comune.bologna.it/Gazzette/img_jpg/743c12_4.jpg
13958;3478;1743;marzo;3;19;http://badigit.comune.bologna.it/Gazzette/img_jpg/743c19_1.jpg
13959;3478;1743;marzo;3;19;http://badigit.comune.bologna.it/Gazzette/img_jpg/743c19_2.jpg
13960;3478;1743;marzo;3;19;http://badigit.comune.bologna.it/Gazzette/img_jpg/743c19_3.jpg
13961;3478;1743;marzo;3;19;http://badigit.comune.bologna.it/Gazzette/img_jpg/743c19_4.jpg
13962;3479;1743;marzo;3;26;http://badigit.comune.bologna.it/Gazzette/img_jpg/743c26_1.jpg
13963;3479;1743;marzo;3;26;http://badigit.comune.bologna.it/Gazzette/img_jpg/743c26_2.jpg
13964;3479;1743;marzo;3;26;http://badigit.comune.bologna.it/Gazzette/img_jpg/743c26_3.jpg
13965;3479;1743;marzo;3;26;http://badigit.comune.bologna.it/Gazzette/img_jpg/743c26_4.jpg
13966;3480;1743;aprile;4;2;http://badigit.comune.bologna.it/Gazzette/img_jpg/743d02_1.jpg
13967;3480;1743;aprile;4;2;http://badigit.comune.bologna.it/Gazzette/img_jpg/743d02_2.jpg
13968;3480;1743;aprile;4;2;http://badigit.comune.bologna.it/Gazzette/img_jpg/743d02_3.jpg
13969;3480;1743;aprile;4;2;http://badigit.comune.bologna.it/Gazzette/img_jpg/743d02_4.jpg
13970;3481;1743;aprile;4;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/743d09_1.jpg
13971;3481;1743;aprile;4;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/743d09_2.jpg
13972;3481;1743;aprile;4;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/743d09_3.jpg
13973;3481;1743;aprile;4;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/743d09_4.jpg
13974;3482;1743;aprile;4;17;http://badigit.comune.bologna.it/Gazzette/img_jpg/743d17_1.jpg
13975;3482;1743;aprile;4;17;http://badigit.comune.bologna.it/Gazzette/img_jpg/743d17_2.jpg
13976;3482;1743;aprile;4;17;http://badigit.comune.bologna.it/Gazzette/img_jpg/743d17_3.jpg
13977;3482;1743;aprile;4;17;http://badigit.comune.bologna.it/Gazzette/img_jpg/743d17_4.jpg
13978;3483;1743;aprile;4;23;http://badigit.comune.bologna.it/Gazzette/img_jpg/743d23_1.jpg
13979;3483;1743;aprile;4;23;http://badigit.comune.bologna.it/Gazzette/img_jpg/743d23_2.jpg
13980;3483;1743;aprile;4;23;http://badigit.comune.bologna.it/Gazzette/img_jpg/743d23_3.jpg
13981;3483;1743;aprile;4;23;http://badigit.comune.bologna.it/Gazzette/img_jpg/743d23_4.jpg
13982;3484;1743;aprile;4;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/743d30_1.jpg
13983;3484;1743;aprile;4;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/743d30_2.jpg
13984;3484;1743;aprile;4;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/743d30_3.jpg
13985;3484;1743;aprile;4;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/743d30_4.jpg
13986;3485;1743;maggio;5;7;http://badigit.comune.bologna.it/Gazzette/img_jpg/743e07_1.jpg
13987;3485;1743;maggio;5;7;http://badigit.comune.bologna.it/Gazzette/img_jpg/743e07_2.jpg
13988;3485;1743;maggio;5;7;http://badigit.comune.bologna.it/Gazzette/img_jpg/743e07_3.jpg
13989;3485;1743;maggio;5;7;http://badigit.comune.bologna.it/Gazzette/img_jpg/743e07_4.jpg
13990;3486;1743;maggio;5;14;http://badigit.comune.bologna.it/Gazzette/img_jpg/743e14_1.jpg
13991;3486;1743;maggio;5;14;http://badigit.comune.bologna.it/Gazzette/img_jpg/743e14_2.jpg
13992;3486;1743;maggio;5;14;http://badigit.comune.bologna.it/Gazzette/img_jpg/743e14_3.jpg
13993;3486;1743;maggio;5;14;http://badigit.comune.bologna.it/Gazzette/img_jpg/743e14_4.jpg
13994;3487;1743;maggio;5;21;http://badigit.comune.bologna.it/Gazzette/img_jpg/743e21_1.jpg
13995;3487;1743;maggio;5;21;http://badigit.comune.bologna.it/Gazzette/img_jpg/743e21_2.jpg
13996;3487;1743;maggio;5;21;http://badigit.comune.bologna.it/Gazzette/img_jpg/743e21_3.jpg
13997;3487;1743;maggio;5;21;http://badigit.comune.bologna.it/Gazzette/img_jpg/743e21_4.jpg
13998;3488;1743;maggio;5;28;http://badigit.comune.bologna.it/Gazzette/img_jpg/743e28_1.jpg
13999;3488;1743;maggio;5;28;http://badigit.comune.bologna.it/Gazzette/img_jpg/743e28_2.jpg
14000;3488;1743;maggio;5;28;http://badigit.comune.bologna.it/Gazzette/img_jpg/743e28_3.jpg
14001;3488;1743;maggio;5;28;http://badigit.comune.bologna.it/Gazzette/img_jpg/743e28_4.jpg
14002;3489;1743;giugno;6;4;http://badigit.comune.bologna.it/Gazzette/img_jpg/743f04_1.jpg
14003;3489;1743;giugno;6;4;http://badigit.comune.bologna.it/Gazzette/img_jpg/743f04_2.jpg
14004;3489;1743;giugno;6;4;http://badigit.comune.bologna.it/Gazzette/img_jpg/743f04_3.jpg
14005;3489;1743;giugno;6;4;http://badigit.comune.bologna.it/Gazzette/img_jpg/743f04_4.jpg
14006;3490;1743;giugno;6;11;http://badigit.comune.bologna.it/Gazzette/img_jpg/743f11_1.jpg
14007;3490;1743;giugno;6;11;http://badigit.comune.bologna.it/Gazzette/img_jpg/743f11_2.jpg
14008;3490;1743;giugno;6;11;http://badigit.comune.bologna.it/Gazzette/img_jpg/743f11_3.jpg
14009;3490;1743;giugno;6;11;http://badigit.comune.bologna.it/Gazzette/img_jpg/743f11_4.jpg
14010;3491;1743;giugno;6;18;http://badigit.comune.bologna.it/Gazzette/img_jpg/743f18_1.jpg
14011;3491;1743;giugno;6;18;http://badigit.comune.bologna.it/Gazzette/img_jpg/743f18_2.jpg
14012;3491;1743;giugno;6;18;http://badigit.comune.bologna.it/Gazzette/img_jpg/743f18_3.jpg
14013;3491;1743;giugno;6;18;http://badigit.comune.bologna.it/Gazzette/img_jpg/743f18_4.jpg
14014;3492;1743;giugno;6;25;http://badigit.comune.bologna.it/Gazzette/img_jpg/743f25_1.jpg
14015;3492;1743;giugno;6;25;http://badigit.comune.bologna.it/Gazzette/img_jpg/743f25_2.jpg
14016;3492;1743;giugno;6;25;http://badigit.comune.bologna.it/Gazzette/img_jpg/743f25_3.jpg
14017;3492;1743;giugno;6;25;http://badigit.comune.bologna.it/Gazzette/img_jpg/743f25_4.jpg
14018;3493;1743;luglio;7;2;http://badigit.comune.bologna.it/Gazzette/img_jpg/743g02_1.jpg
14019;3493;1743;luglio;7;2;http://badigit.comune.bologna.it/Gazzette/img_jpg/743g02_2.jpg
14020;3493;1743;luglio;7;2;http://badigit.comune.bologna.it/Gazzette/img_jpg/743g02_3.jpg
14021;3493;1743;luglio;7;2;http://badigit.comune.bologna.it/Gazzette/img_jpg/743g02_4.jpg
14022;3494;1743;luglio;7;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/743g09_1.jpg
14023;3494;1743;luglio;7;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/743g09_2.jpg
14024;3494;1743;luglio;7;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/743g09_3.jpg
14025;3494;1743;luglio;7;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/743g09_4.jpg
14026;3495;1743;luglio;7;16;http://badigit.comune.bologna.it/Gazzette/img_jpg/743g16_1.jpg
14027;3495;1743;luglio;7;16;http://badigit.comune.bologna.it/Gazzette/img_jpg/743g16_2.jpg
14028;3495;1743;luglio;7;16;http://badigit.comune.bologna.it/Gazzette/img_jpg/743g16_3.jpg
14029;3495;1743;luglio;7;16;http://badigit.comune.bologna.it/Gazzette/img_jpg/743g16_4.jpg
14030;3496;1743;luglio;7;23;http://badigit.comune.bologna.it/Gazzette/img_jpg/743g23_1.jpg
14031;3496;1743;luglio;7;23;http://badigit.comune.bologna.it/Gazzette/img_jpg/743g23_2.jpg
14032;3496;1743;luglio;7;23;http://badigit.comune.bologna.it/Gazzette/img_jpg/743g23_3.jpg
14033;3496;1743;luglio;7;23;http://badigit.comune.bologna.it/Gazzette/img_jpg/743g23_4.jpg
14034;3497;1743;luglio;7;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/743g30_1.jpg
14035;3497;1743;luglio;7;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/743g30_2.jpg
14036;3497;1743;luglio;7;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/743g30_3.jpg
14037;3497;1743;luglio;7;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/743g30_4.jpg
14038;3498;1743;agosto;8;6;http://badigit.comune.bologna.it/Gazzette/img_jpg/743h06_1.jpg
14039;3498;1743;agosto;8;6;http://badigit.comune.bologna.it/Gazzette/img_jpg/743h06_2.jpg
14040;3498;1743;agosto;8;6;http://badigit.comune.bologna.it/Gazzette/img_jpg/743h06_3.jpg
14041;3498;1743;agosto;8;6;http://badigit.comune.bologna.it/Gazzette/img_jpg/743h06_4.jpg
14042;3499;1743;agosto;8;13;http://badigit.comune.bologna.it/Gazzette/img_jpg/743h13_1.jpg
14043;3499;1743;agosto;8;13;http://badigit.comune.bologna.it/Gazzette/img_jpg/743h13_2.jpg
14044;3499;1743;agosto;8;13;http://badigit.comune.bologna.it/Gazzette/img_jpg/743h13_3.jpg
14045;3499;1743;agosto;8;13;http://badigit.comune.bologna.it/Gazzette/img_jpg/743h13_4.jpg
14046;3500;1743;agosto;8;20;http://badigit.comune.bologna.it/Gazzette/img_jpg/743h20_1.jpg
14047;3500;1743;agosto;8;20;http://badigit.comune.bologna.it/Gazzette/img_jpg/743h20_2.jpg
14048;3500;1743;agosto;8;20;http://badigit.comune.bologna.it/Gazzette/img_jpg/743h20_3.jpg
14049;3500;1743;agosto;8;20;http://badigit.comune.bologna.it/Gazzette/img_jpg/743h20_4.jpg
14050;3501;1743;agosto;8;27;http://badigit.comune.bologna.it/Gazzette/img_jpg/743h27_1.jpg
14051;3501;1743;agosto;8;27;http://badigit.comune.bologna.it/Gazzette/img_jpg/743h27_2.jpg
14052;3501;1743;agosto;8;27;http://badigit.comune.bologna.it/Gazzette/img_jpg/743h27_3.jpg
14053;3501;1743;agosto;8;27;http://badigit.comune.bologna.it/Gazzette/img_jpg/743h27_4.jpg
14054;3502;1743;settembre;9;3;http://badigit.comune.bologna.it/Gazzette/img_jpg/743i03_1.jpg
14055;3502;1743;settembre;9;3;http://badigit.comune.bologna.it/Gazzette/img_jpg/743i03_2.jpg
14056;3502;1743;settembre;9;3;http://badigit.comune.bologna.it/Gazzette/img_jpg/743i03_3.jpg
14057;3502;1743;settembre;9;3;http://badigit.comune.bologna.it/Gazzette/img_jpg/743i03_4.jpg
14058;3503;1743;settembre;9;10;http://badigit.comune.bologna.it/Gazzette/img_jpg/743i10_1.jpg
